_id,id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,_created_at
682f5a80e22eb516c3b6be9f,anl44_orig_en_pretaxprofit_prevalue,orig en pretaxprofit prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7153,1,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea0,anl44_orig_en_pretaxprofit_rep_coveredby,orig en pretaxprofit rep coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5675,2,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea1,anl44_orig_en_pretaxprofit_rep_prevalue,orig en pretaxprofit rep prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5498,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea2,anl44_orig_en_pretaxprofit_rep_value,orig en pretaxprofit rep value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5675,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea3,anl44_orig_en_pretaxprofit_value,orig en pretaxprofit value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7371,3,5,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea4,anl44_orig_en_roa_coveredby,orig en roa coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5533,3,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea5,anl44_orig_en_roa_prevalue,orig en roa prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5553,3,7,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea6,anl44_orig_en_roa_value,orig en roa value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5531,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea7,anl44_orig_en_roe_coveredby,orig en roe coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6701,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea8,anl44_orig_en_roe_prevalue,orig en roe prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6961,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bea9,anl44_orig_en_roe_value,orig en roe value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6699,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beaa,anl44_orig_en_sales_coveredby,Orig EN sales V1 0 0 covered by,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7889,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beab,anl44_orig_en_sales_prevalue,orig en sales v1 0 0 prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7629,4,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beac,anl44_orig_en_sales_value,orig en sales v1 0 0 value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7872,3,5,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bead,anl44_orig_en_tbvps_coveredby,orig en tbvps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3381,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beae,anl44_orig_en_tbvps_prevalue,orig en tbvps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3092,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beaf,anl44_orig_en_tbvps_value,orig en tbvps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3377,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb0,anl44_pretaxprofit_best_crncy_iso,pretaxprofit best crncy iso,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,1,2,5,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb1,anl44_pretaxprofit_best_cur_fiscal_qtr_period,pretaxprofit best cur fiscal qtr period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,1,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb2,anl44_pretaxprofit_best_cur_fiscal_semi_year_period,pretaxprofit best cur fiscal semi year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,18,27,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb3,anl44_pretaxprofit_best_cur_fiscal_year_period,pretaxprofit best cur fiscal year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,6,10,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb4,anl44_pretaxprofit_best_eeps_cur_yr,pretaxprofit best eeps cur yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9287,12,35,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb5,anl44_pretaxprofit_best_eeps_nxt_yr,pretaxprofit best eeps nxt yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9291,16,29,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb6,anl44_pretaxprofit_best_fiscal_period_dt,pretaxprofit best fiscal period dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9109,7,12,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb7,anl44_pretaxprofit_best_fperiod_override,pretaxprofit best fperiod override,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9109,9,12,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb8,anl44_pretaxprofit_coveredby,Pretaxprofit d0 coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9177,3,5,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beb9,anl44_pretaxprofit_latest_ann_dt_qtrly,pretaxprofit latest ann dt qtrly,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8227,5,6,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beba,anl44_pretaxprofit_most_recent_period_end_dt,pretaxprofit most recent period end dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8616,15,21,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bebb,anl44_pretaxprofit_prevalue,Pretaxprofit d0 prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9084,3,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bebc,anl44_pretaxprofit_rep_coveredby,Pretaxprofit rep D0 coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6996,2,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bebd,anl44_pretaxprofit_rep_prevalue,Pretaxprofit rep D0 prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6754,1,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bebe,anl44_pretaxprofit_rep_value,Pretaxprofit rep d0 value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6996,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bebf,anl44_pretaxprofit_value,Pretaxprofit d0 value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9177,5,11,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec0,anl44_r_best_eps_gaap,r best eps gaap,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9137,12,16,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec1,anl44_r_best_eps_gaap_4wk_chg,r best eps gaap 4wk chg,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8949,7,18,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec2,anl44_r_best_eps_gaap_4wk_dn,r best eps gaap 4wk dn,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8936,13,17,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec3,anl44_r_best_eps_gaap_4wk_up,r best eps gaap 4wk up,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8892,11,18,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec4,anl44_r_best_eps_gaap_hi,r best eps gaap hi,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9137,7,9,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec5,anl44_r_best_eps_gaap_lo,r best eps gaap lo,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9137,12,17,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec6,anl44_r_best_eps_gaap_median,r best eps gaap median,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9137,8,17,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec7,anl44_r_best_eps_gaap_numest,r best eps gaap numest,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9137,4,9,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec8,anl44_r_best_eps_gaap_stddev,r best eps gaap stddev,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8785,13,19,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bec9,anl44_rep_best_net_gaap,rep best net gaap,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9009,5,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beca,anl44_rep_best_net_gaap_4wk_chg,rep best net gaap 4wk chg,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8787,6,11,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6becb,anl44_rep_best_net_gaap_4wk_dn,rep best net gaap 4wk dn,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8779,7,14,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6becc,anl44_rep_best_net_gaap_4wk_up,rep best net gaap 4wk up,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8703,9,9,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6becd,anl44_rep_best_net_gaap_hi,rep best net gaap hi,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9009,7,16,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bece,anl44_rep_best_net_gaap_lo,rep best net gaap lo,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9009,9,38,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6becf,anl44_rep_best_net_gaap_median,rep best net gaap median,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9009,9,12,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed0,anl44_rep_best_net_gaap_numest,rep best net gaap numest,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9009,7,10,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed1,anl44_rep_best_net_gaap_stddev,rep best net gaap stddev,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8537,5,5,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed2,anl44_roa_best_crncy_iso,roa best crncy iso,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,1,13,38,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed3,anl44_roa_best_cur_fiscal_qtr_period,roa best cur fiscal qtr period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,14,34,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed4,anl44_roa_best_cur_fiscal_semi_year_period,roa best cur fiscal semi year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,10,13,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed5,anl44_roa_best_cur_fiscal_year_period,roa best cur fiscal year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,10,13,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed6,anl44_roa_best_eeps_cur_yr,roa best eeps cur yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9287,20,71,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed7,anl44_roa_best_eeps_nxt_yr,roa best eeps nxt yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9291,16,28,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed8,anl44_roa_best_fiscal_period_dt,roa best fiscal period dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6642,11,36,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bed9,anl44_roa_best_fperiod_override,roa best fperiod override,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6643,3,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beda,anl44_roa_coveredby,Roa d0 coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6337,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bedb,anl44_roa_latest_ann_dt_qtrly,roa latest ann dt qtrly,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.2806,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bedc,anl44_roa_most_recent_period_end_dt,roa most recent period end dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3746,5,6,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bedd,anl44_roa_prevalue,ROA D0 prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5751,3,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bede,anl44_roa_value,Roa d0 value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6334,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bedf,anl44_roe_best_crncy_iso,roe best crncy iso,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,1,9,19,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee0,anl44_roe_best_cur_fiscal_qtr_period,roe best cur fiscal qtr period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,12,21,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee1,anl44_roe_best_cur_fiscal_semi_year_period,roe best cur fiscal semi year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,17,61,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee2,anl44_roe_best_cur_fiscal_year_period,roe best cur fiscal year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,8,22,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee3,anl44_roe_best_eeps_cur_yr,roe best eeps cur yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9287,14,23,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee4,anl44_roe_best_eeps_nxt_yr,roe best eeps nxt yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9291,13,23,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee5,anl44_roe_best_fiscal_period_dt,roe best fiscal period dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7889,4,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee6,anl44_roe_best_fperiod_override,roe best fperiod override,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7889,8,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee7,anl44_roe_coveredby,ROE d0 coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7707,6,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee8,anl44_roe_latest_ann_dt_qtrly,roe latest ann dt qtrly,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4247,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bee9,anl44_roe_most_recent_period_end_dt,roe most recent period end dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5005,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beea,anl44_roe_prevalue,Roe d0 prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7172,2,16,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beeb,anl44_roe_value,Roe d0 value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7705,8,19,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beec,anl44_sales_best_crncy_iso,sales best crncy iso,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,1,9,23,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beed,anl44_sales_best_cur_fiscal_qtr_period,sales best cur fiscal qtr period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,4,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beee,anl44_sales_best_cur_fiscal_semi_year_period,sales best cur fiscal semi year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,10,12,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beef,anl44_sales_best_cur_fiscal_year_period,sales best cur fiscal year period,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9881,8,27,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef0,anl44_sales_best_eeps_cur_yr,sales best eeps cur yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9287,14,20,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef1,anl44_sales_best_eeps_nxt_yr,sales best eeps nxt yr,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,MATRIX,0.9291,16,37,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef2,anl44_sales_best_fiscal_period_dt,sales best fiscal period dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9289,5,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef3,anl44_sales_best_fperiod_override,sales best fperiod override,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.929,4,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef4,anl44_sales_coveredby,Sales d0 coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9479,3,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef5,anl44_sales_latest_ann_dt_qtrly,sales latest ann dt qtrly,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8804,10,16,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef6,anl44_sales_most_recent_period_end_dt,sales most recent period end dt,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.896,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef7,anl44_sales_prevalue,Sales d0 prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9361,4,13,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef8,anl44_sales_value,Sales D0 value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9464,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bef9,anl44_second_en_bps_coveredby,bps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7222,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6befa,anl44_second_en_bps_lastactccy,bps lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7222,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6befb,anl44_second_en_bps_lastactvalue,bps lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5025,0,0,1.2,2025-05-23T01:10:24.205Z
